date,year,month,fiscal_year,total,naics_sector
2021-04-30,2021,4,2021,72194455.88747895,"Professional Services, subtotal"
2021-05-31,2021,5,2021,21114055.144593794,"Professional Services, subtotal"
2021-06-30,2021,6,2021,3121831.372292986,"Professional Services, subtotal"
2021-07-31,2021,7,2022,1138381.3998748632,"Professional Services, subtotal"
2021-08-31,2021,8,2022,1316317.382803544,"Professional Services, subtotal"
2021-09-30,2021,9,2022,4053880.0171950506,"Professional Services, subtotal"
2021-10-31,2021,10,2022,4168370.3974681855,"Professional Services, subtotal"
2021-11-30,2021,11,2022,816604.3673309175,"Professional Services, subtotal"
2021-12-31,2021,12,2022,3052634.2576214904,"Professional Services, subtotal"
2022-01-31,2022,1,2022,5543007.7796007395,"Professional Services, subtotal"
2022-02-28,2022,2,2022,1458543.3524074438,"Professional Services, subtotal"
2022-03-31,2022,3,2022,12990435.865894783,"Professional Services, subtotal"
2022-04-30,2022,4,2022,76074094.9870652,"Professional Services, subtotal"
2022-05-31,2022,5,2022,17577610.417539813,"Professional Services, subtotal"
2022-06-30,2022,6,2022,3453315.0582834184,"Professional Services, subtotal"
2022-07-31,2022,7,2023,1553997.3831703502,"Professional Services, subtotal"
2022-08-31,2022,8,2023,1307384.7236095504,"Professional Services, subtotal"
2022-09-30,2022,9,2023,4445274.938027601,"Professional Services, subtotal"
2022-10-31,2022,10,2023,4277632.188350393,"Professional Services, subtotal"
2022-11-30,2022,11,2023,813356.3636754398,"Professional Services, subtotal"
2022-12-31,2022,12,2023,3410654.924437312,"Professional Services, subtotal"
2023-01-31,2023,1,2023,4567412.181542282,"Professional Services, subtotal"
2023-02-28,2023,2,2023,1050320.4517204585,"Professional Services, subtotal"
2023-03-31,2023,3,2023,13028581.71893258,"Professional Services, subtotal"
2023-04-30,2023,4,2023,79727042.72196543,"Professional Services, subtotal"
2023-05-31,2023,5,2023,13948572.756180415,"Professional Services, subtotal"
2023-06-30,2023,6,2023,3825928.0082723484,"Professional Services, subtotal"
2023-07-31,2023,7,2024,1972372.861154698,"Professional Services, subtotal"
2023-08-31,2023,8,2024,1294758.9929805582,"Professional Services, subtotal"
2023-09-30,2023,9,2024,4805854.151821919,"Professional Services, subtotal"
2023-10-31,2023,10,2024,4349708.350015057,"Professional Services, subtotal"
2023-11-30,2023,11,2024,800257.9320207594,"Professional Services, subtotal"
2023-12-31,2023,12,2024,3727244.3805952515,"Professional Services, subtotal"
2024-01-31,2024,1,2024,3552230.250585391,"Professional Services, subtotal"
2024-02-29,2024,2,2024,2370189.105131715,"Professional Services, subtotal"
2024-03-31,2024,3,2024,13076442.207032258,"Professional Services, subtotal"
2024-04-30,2024,4,2024,68414872.60178304,"Professional Services, subtotal"
2024-05-31,2024,5,2024,24586580.412253466,"Professional Services, subtotal"
2024-06-30,2024,6,2024,2832874.048278748,"Professional Services, subtotal"
2024-07-31,2024,7,2025,737077.8069066298,"Professional Services, subtotal"
2024-08-31,2024,8,2025,1323208.2540480555,"Professional Services, subtotal"
2024-09-30,2024,9,2025,3637788.2540322593,"Professional Services, subtotal"
2024-10-31,2024,10,2025,4013490.4019761947,"Professional Services, subtotal"
2024-11-30,2024,11,2025,806274.6365197661,"Professional Services, subtotal"
2024-12-31,2024,12,2025,2643013.7907979637,"Professional Services, subtotal"
2025-01-31,2025,1,2025,6402859.506558175,"Professional Services, subtotal"
2025-02-28,2025,2,2025,1865417.8163241732,"Professional Services, subtotal"
2025-03-31,2025,3,2025,12764455.573849985,"Professional Services, subtotal"
2025-04-30,2025,4,2025,70876362.96808419,"Professional Services, subtotal"
2025-05-31,2025,5,2025,20689723.317249574,"Professional Services, subtotal"
2025-06-30,2025,6,2025,3053613.0523139145,"Professional Services, subtotal"
2013-07-31,2013,7,2014,525988.6334706654,Real Estate (including REITS)
2013-08-31,2013,8,2014,585052.2832609202,Real Estate (including REITS)
2013-09-30,2013,9,2014,1861086.7513681299,Real Estate (including REITS)
2013-10-31,2013,10,2014,1902414.5579382237,Real Estate (including REITS)
2013-12-31,2013,12,2014,1374549.1970666973,Real Estate (including REITS)
2014-01-31,2014,1,2014,2590429.8595701857,Real Estate (including REITS)
2014-02-28,2014,2,2014,650913.2461462733,Real Estate (including REITS)
2014-03-31,2014,3,2014,5644385.211093135,Real Estate (including REITS)
2014-04-30,2014,4,2014,34461836.592211194,Real Estate (including REITS)
2014-05-31,2014,5,2014,7836333.653216281,Real Estate (including REITS)
2014-06-30,2014,6,2014,1544868.3509425307,Real Estate (including REITS)
2014-07-31,2014,7,2015,741180.873483722,Real Estate (including REITS)
2014-08-31,2014,8,2015,625334.7775403694,Real Estate (including REITS)
2014-09-30,2014,9,2015,2068176.8982318856,Real Estate (including REITS)
2014-10-31,2014,10,2015,1992489.0046107813,Real Estate (including REITS)
2014-11-30,2014,11,2015,378595.9755149861,Real Estate (including REITS)
2014-12-31,2014,12,2015,1623606.5378450353,Real Estate (including REITS)
2015-01-31,2015,1,2015,2162567.3073051022,Real Estate (including REITS)
2015-02-28,2015,2,2015,542949.7054435064,Real Estate (including REITS)
2015-03-31,2015,3,2015,6114305.377926639,Real Estate (including REITS)
2015-04-30,2015,4,2015,37421735.91106465,Real Estate (including REITS)
2015-05-31,2015,5,2015,6264344.14390369,Real Estate (including REITS)
2015-07-31,2015,7,2016,975739.3221285611,Real Estate (including REITS)
2015-08-31,2015,8,2016,667207.1053147756,Real Estate (including REITS)
2015-09-30,2015,9,2016,2282804.0973644466,Real Estate (including REITS)
2015-10-31,2015,10,2016,2078245.975258906,Real Estate (including REITS)
2015-11-30,2015,11,2016,412510.25472148636,Real Estate (including REITS)
2015-12-31,2015,12,2016,1877212.3329351803,Real Estate (including REITS)
2016-01-31,2016,1,2016,1681855.650362945,Real Estate (including REITS)
2016-02-29,2016,2,2016,1047695.4762135189,Real Estate (including REITS)
2016-03-31,2016,3,2016,5743765.916812786,Real Estate (including REITS)
2016-04-30,2016,4,2016,34294225.31439681,Real Estate (including REITS)
2016-05-31,2016,5,2016,12439790.941907333,Real Estate (including REITS)
2016-07-31,2016,7,2017,391692.97078725905,Real Estate (including REITS)
2016-08-31,2016,8,2017,647165.4524287217,Real Estate (including REITS)
2016-09-30,2016,9,2017,1966780.5347394042,Real Estate (including REITS)
2016-10-31,2016,10,2017,2137635.0623673107,Real Estate (including REITS)
2016-11-30,2016,11,2017,367418.68057819345,Real Estate (including REITS)
2016-12-31,2016,12,2017,1335302.2856210251,Real Estate (including REITS)
2017-01-31,2017,1,2017,3492343.8737564217,Real Estate (including REITS)
2017-02-28,2017,2,2017,897436.1127155183,Real Estate (including REITS)
2017-03-31,2017,3,2017,6121139.377225264,Real Estate (including REITS)
2017-04-30,2017,4,2017,37043079.9133975,Real Estate (including REITS)
2017-05-31,2017,5,2017,10816312.114577807,Real Estate (including REITS)
2017-07-31,2017,7,2018,612217.9641587823,Real Estate (including REITS)
2017-08-31,2017,8,2018,680163.4285179618,Real Estate (including REITS)
2017-09-30,2017,9,2018,2161195.3866362195,Real Estate (including REITS)
2017-10-31,2017,10,2018,2206625.007060369,Real Estate (including REITS)
2017-11-30,2017,11,2018,399407.23885721463,Real Estate (including REITS)
2017-12-31,2017,12,2018,1590750.7538602203,Real Estate (including REITS)
2018-01-31,2018,1,2018,2994470.484585023,Real Estate (including REITS)
2018-03-31,2018,3,2018,6510806.036226782,Real Estate (including REITS)
2018-04-30,2018,4,2018,39708939.46225195,Real Estate (including REITS)
2018-05-31,2018,5,2018,9171557.583313743,Real Estate (including REITS)
2018-06-30,2018,6,2018,1834990.520148172,Real Estate (including REITS)
2018-07-31,2018,7,2019,889631.4640806927,Real Estate (including REITS)
2018-08-31,2018,8,2019,761648.0176318098,Real Estate (including REITS)
2018-09-30,2018,9,2019,2554171.51240711,Real Estate (including REITS)
2018-10-31,2018,10,2019,2495435.7802193407,Real Estate (including REITS)
2018-11-30,2018,11,2019,480500.4894440326,Real Estate (including REITS)
2018-12-31,2018,12,2019,2088499.4358216291,Real Estate (including REITS)
2019-01-31,2019,1,2019,2818625.7889945926,Real Estate (including REITS)
2019-02-28,2019,2,2019,715966.0961391596,Real Estate (including REITS)
2019-03-31,2019,3,2019,8165441.729954279,Real Estate (including REITS)
2019-04-30,2019,4,2019,50581268.99494868,Real Estate (including REITS)
2019-05-31,2019,5,2019,8571255.186477369,Real Estate (including REITS)
2019-07-31,2019,7,2020,1136003.2519505434,Real Estate (including REITS)
2019-08-31,2019,8,2020,785821.1458377889,Real Estate (including REITS)
2019-09-30,2019,9,2020,2718304.0225854088,Real Estate (including REITS)
2019-10-31,2019,10,2020,2502481.986382547,Real Estate (including REITS)
2019-11-30,2019,11,2020,502011.044328638,Real Estate (including REITS)
2019-12-31,2019,12,2020,2309396.953522905,Real Estate (including REITS)
2020-01-31,2020,1,2020,2091208.9729521354,Real Estate (including REITS)
2020-02-29,2020,2,2020,1315642.9462640323,Real Estate (including REITS)
2020-03-31,2020,3,2020,7288092.64557091,Real Estate (including REITS)
2020-04-30,2020,4,2020,43947459.83957579,Real Estate (including REITS)
2020-05-31,2020,5,2020,16102598.185298162,Real Estate (including REITS)
2020-06-30,2020,6,2020,1032658.8280000299,Real Estate (including REITS)
2020-07-31,2020,7,2021,483477.7646288765,Real Estate (including REITS)
2020-08-31,2020,8,2021,806546.3814843848,Real Estate (including REITS)
2020-09-30,2020,9,2021,2473742.8557161377,Real Estate (including REITS)
2020-10-31,2020,10,2021,2714068.565254013,Real Estate (including REITS)
2020-11-30,2020,11,2021,470700.3482518487,Real Estate (including REITS)
2020-12-31,2020,12,2021,1726345.3924212458,Real Estate (including REITS)
2021-01-31,2021,1,2021,4556151.106784323,Real Estate (including REITS)
2021-02-28,2021,2,2021,1180283.0374184276,Real Estate (including REITS)
2021-03-31,2021,3,2021,8121897.622149397,Real Estate (including REITS)
2021-04-30,2021,4,2021,49567515.3575986,Real Estate (including REITS)
2021-05-31,2021,5,2021,14598513.220294723,Real Estate (including REITS)
2021-06-30,2021,6,2021,1712163.4817288471,Real Estate (including REITS)
2021-07-31,2021,7,2022,781478.5577080979,Real Estate (including REITS)
2021-08-31,2021,8,2022,875401.6563694905,Real Estate (including REITS)
2021-09-30,2021,9,2022,2803546.7568015098,Real Estate (including REITS)
2021-10-31,2021,10,2022,2885543.9781916533,Real Estate (including REITS)
2021-11-30,2021,11,2022,526310.9124599948,Real Estate (including REITS)
2021-12-31,2021,12,2022,2112616.322789804,Real Estate (including REITS)
2022-01-31,2022,1,2022,4007603.3138992195,Real Estate (including REITS)
2022-02-28,2022,2,2022,1012924.039794976,Real Estate (including REITS)
2022-03-31,2022,3,2022,8839851.68508307,Real Estate (including REITS)
2022-04-30,2022,4,2022,54301782.20851204,Real Estate (including REITS)
2022-05-31,2022,5,2022,12424703.781820156,Real Estate (including REITS)
2022-06-30,2022,6,2022,2463990.1526017045,Real Estate (including REITS)
2022-07-31,2022,7,2023,1106010.6907764187,Real Estate (including REITS)
2022-08-31,2022,8,2023,938718.0539226291,Real Estate (including REITS)
2022-09-30,2022,9,2023,3122368.8109395513,Real Estate (including REITS)
2022-10-31,2022,10,2023,3025621.972957286,Real Estate (including REITS)
2022-11-30,2022,11,2023,578100.3014309795,Real Estate (including REITS)
2022-12-31,2022,12,2023,2493239.4480150957,Real Estate (including REITS)
2023-01-31,2023,1,2023,3339459.855175625,Real Estate (including REITS)
2023-02-28,2023,2,2023,842621.1779673318,Real Estate (including REITS)
2023-03-31,2023,3,2023,9540877.874583894,Real Estate (including REITS)
2023-04-30,2023,4,2023,58700726.8676203,Real Estate (including REITS)
2023-05-31,2023,5,2023,9879152.881755136,Real Estate (including REITS)
2023-06-30,2023,6,2023,3291399.2198074525,Real Estate (including REITS)
2023-07-31,2023,7,2024,1444417.5537742705,Real Estate (including REITS)
2023-08-31,2023,8,2024,992814.4142967117,Real Estate (including REITS)
2023-09-30,2023,9,2024,3413699.9125021053,Real Estate (including REITS)
2023-10-31,2023,10,2024,3123605.890676779,Real Estate (including REITS)
2023-11-30,2023,11,2024,623016.9745257266,Real Estate (including REITS)
2023-12-31,2023,12,2024,2849451.355009052,Real Estate (including REITS)
2024-01-31,2024,1,2024,2565624.4388317415,Real Estate (including REITS)
2024-02-29,2024,2,2024,1605741.6427916165,Real Estate (including REITS)
2024-03-31,2024,3,2024,8846862.331336906,Real Estate (including REITS)
2024-04-30,2024,4,2024,53072818.937970735,Real Estate (including REITS)
2024-05-31,2024,5,2024,19345135.593947638,Real Estate (including REITS)
2024-06-30,2024,6,2024,1234494.1566040067,Real Estate (including REITS)
2024-07-31,2024,7,2025,568761.1445605156,Real Estate (including REITS)
2024-08-31,2024,8,2025,944188.7623302969,Real Estate (including REITS)
2024-09-30,2024,9,2025,2882506.7336043753,Real Estate (including REITS)
2024-10-31,2024,10,2025,3147730.5272014434,Real Estate (including REITS)
2024-11-30,2024,11,2025,543484.5364161632,Real Estate (including REITS)
2024-12-31,2024,12,2025,1984317.3590332416,Real Estate (including REITS)
2025-01-31,2025,1,2025,5213880.578835152,Real Estate (including REITS)
2025-02-28,2025,2,2025,1345385.8037548203,Real Estate (including REITS)
2025-03-31,2025,3,2025,9218670.590112936,Real Estate (including REITS)
2025-04-30,2025,4,2025,56033989.979777284,Real Estate (including REITS)
2025-05-31,2025,5,2025,16435466.892662447,Real Estate (including REITS)
2025-06-30,2025,6,2025,1920114.1831143522,Real Estate (including REITS)
2013-07-31,2013,7,2014,103367.95053938906,"Restaurants, Bars, and Other Food Services"
2013-08-31,2013,8,2014,106908.72471545172,"Restaurants, Bars, and Other Food Services"
2013-09-30,2013,9,2014,360393.92887994193,"Restaurants, Bars, and Other Food Services"
2013-10-31,2013,10,2014,372281.92618024943,"Restaurants, Bars, and Other Food Services"
2013-12-31,2013,12,2014,267306.64084698283,"Restaurants, Bars, and Other Food Services"
2014-01-31,2014,1,2014,532645.2126964881,"Restaurants, Bars, and Other Food Services"
2014-02-28,2014,2,2014,118733.1104719012,"Restaurants, Bars, and Other Food Services"
2014-03-31,2014,3,2014,1034479.6898913682,"Restaurants, Bars, and Other Food Services"
2014-04-30,2014,4,2014,6774713.427042311,"Restaurants, Bars, and Other Food Services"
2014-05-31,2014,5,2014,1453717.113262997,"Restaurants, Bars, and Other Food Services"
2014-06-30,2014,6,2014,289400.78485220164,"Restaurants, Bars, and Other Food Services"
2014-07-31,2014,7,2015,134145.5018166589,"Restaurants, Bars, and Other Food Services"
2014-08-31,2014,8,2015,113442.32840049303,"Restaurants, Bars, and Other Food Services"
2014-09-30,2014,9,2015,365739.47335973615,"Restaurants, Bars, and Other Food Services"
2014-10-31,2014,10,2015,354665.13190379424,"Restaurants, Bars, and Other Food Services"
2014-11-30,2014,11,2015,62198.021072276686,"Restaurants, Bars, and Other Food Services"
2014-12-31,2014,12,2015,288757.37036441267,"Restaurants, Bars, and Other Food Services"
2015-01-31,2015,1,2015,390994.624827257,"Restaurants, Bars, and Other Food Services"
2015-02-28,2015,2,2015,103987.96497837426,"Restaurants, Bars, and Other Food Services"
2015-03-31,2015,3,2015,1085218.442796655,"Restaurants, Bars, and Other Food Services"
2015-04-30,2015,4,2015,6865976.471565898,"Restaurants, Bars, and Other Food Services"
2015-05-31,2015,5,2015,1060941.804976938,"Restaurants, Bars, and Other Food Services"
2015-07-31,2015,7,2016,169484.11481308442,"Restaurants, Bars, and Other Food Services"
2015-08-31,2015,8,2016,125075.39662449209,"Restaurants, Bars, and Other Food Services"
2015-09-30,2015,9,2016,390807.0344132013,"Restaurants, Bars, and Other Food Services"
2015-10-31,2015,10,2016,360652.59080476844,"Restaurants, Bars, and Other Food Services"
2015-11-30,2015,11,2016,88519.13288485042,"Restaurants, Bars, and Other Food Services"
2015-12-31,2015,12,2016,335304.0042398633,"Restaurants, Bars, and Other Food Services"
2016-01-31,2016,1,2016,283948.5346036261,"Restaurants, Bars, and Other Food Services"
2016-02-29,2016,2,2016,162452.2548490948,"Restaurants, Bars, and Other Food Services"
2016-03-31,2016,3,2016,936567.837757638,"Restaurants, Bars, and Other Food Services"
2016-04-30,2016,4,2016,6770441.806166946,"Restaurants, Bars, and Other Food Services"
2016-05-31,2016,5,2016,2408104.0370104667,"Restaurants, Bars, and Other Food Services"
2016-07-31,2016,7,2017,74597.4590839076,"Restaurants, Bars, and Other Food Services"
2016-08-31,2016,8,2017,105925.24329229663,"Restaurants, Bars, and Other Food Services"
2016-09-30,2016,9,2017,379257.6915584716,"Restaurants, Bars, and Other Food Services"
2016-10-31,2016,10,2017,422763.515058095,"Restaurants, Bars, and Other Food Services"
2016-11-30,2016,11,2017,19824.80861394946,"Restaurants, Bars, and Other Food Services"
2016-12-31,2016,12,2017,267667.1848134285,"Restaurants, Bars, and Other Food Services"
2017-01-31,2017,1,2017,762181.992488078,"Restaurants, Bars, and Other Food Services"
2017-02-28,2017,2,2017,156272.87460219688,"Restaurants, Bars, and Other Food Services"
2017-03-31,2017,3,2017,1121719.8050955168,"Restaurants, Bars, and Other Food Services"
2017-04-30,2017,4,2017,7753762.19267172,"Restaurants, Bars, and Other Food Services"
2017-05-31,2017,5,2017,2198039.783320122,"Restaurants, Bars, and Other Food Services"
2017-07-31,2017,7,2018,122370.78522694494,"Restaurants, Bars, and Other Food Services"
2017-08-31,2017,8,2018,127863.29469274622,"Restaurants, Bars, and Other Food Services"
2017-09-30,2017,9,2018,435294.83634981554,"Restaurants, Bars, and Other Food Services"
2017-10-31,2017,10,2018,454222.91115901433,"Restaurants, Bars, and Other Food Services"
2017-11-30,2017,11,2018,50459.20650711163,"Restaurants, Bars, and Other Food Services"
2017-12-31,2017,12,2018,332640.84117186867,"Restaurants, Bars, and Other Food Services"
2018-01-31,2018,1,2018,669457.2530475929,"Restaurants, Bars, and Other Food Services"
2018-03-31,2018,3,2018,1324839.2342393955,"Restaurants, Bars, and Other Food Services"
2018-04-30,2018,4,2018,8758863.257334707,"Restaurants, Bars, and Other Food Services"
2018-05-31,2018,5,2018,1933995.6384340161,"Restaurants, Bars, and Other Food Services"
2018-06-30,2018,6,2018,395563.15552979044,"Restaurants, Bars, and Other Food Services"
2018-07-31,2018,7,2019,187605.00905505853,"Restaurants, Bars, and Other Food Services"
2018-08-31,2018,8,2019,162962.58620331113,"Restaurants, Bars, and Other Food Services"
2018-09-30,2018,9,2019,538905.1308094364,"Restaurants, Bars, and Other Food Services"
2018-10-31,2018,10,2019,536187.5977638197,"Restaurants, Bars, and Other Food Services"
2018-11-30,2018,11,2019,96350.33945950311,"Restaurants, Bars, and Other Food Services"
2018-12-31,2018,12,2019,458483.9883566421,"Restaurants, Bars, and Other Food Services"
2019-01-31,2019,1,2019,636012.6844795294,"Restaurants, Bars, and Other Food Services"
2019-02-28,2019,2,2019,172816.70142327124,"Restaurants, Bars, and Other Food Services"
2019-03-31,2019,3,2019,1846038.0425798714,"Restaurants, Bars, and Other Food Services"
2019-04-30,2019,4,2019,11833747.108909598,"Restaurants, Bars, and Other Food Services"
2019-05-31,2019,5,2019,1852854.7646392116,"Restaurants, Bars, and Other Food Services"
2019-07-31,2019,7,2020,252170.92888823437,"Restaurants, Bars, and Other Food Services"
2019-08-31,2019,8,2020,188349.65956555094,"Restaurants, Bars, and Other Food Services"
2019-09-30,2019,9,2020,595232.4766525864,"Restaurants, Bars, and Other Food Services"
2019-10-31,2019,10,2020,554166.7352323123,"Restaurants, Bars, and Other Food Services"
2019-11-30,2019,11,2020,137149.01796747086,"Restaurants, Bars, and Other Food Services"
2019-12-31,2019,12,2020,523851.57820998045,"Restaurants, Bars, and Other Food Services"
2020-01-31,2020,1,2020,447226.1277512345,"Restaurants, Bars, and Other Food Services"
2020-02-29,2020,2,2020,257737.03758693815,"Restaurants, Bars, and Other Food Services"
2020-03-31,2020,3,2020,1497225.4501174323,"Restaurants, Bars, and Other Food Services"
2020-04-30,2020,4,2020,10901222.201231048,"Restaurants, Bars, and Other Food Services"
2020-05-31,2020,5,2020,3905378.384308824,"Restaurants, Bars, and Other Food Services"
2020-06-30,2020,6,2020,137768.49134137278,"Restaurants, Bars, and Other Food Services"
2020-07-31,2020,7,2021,114710.67238858041,"Restaurants, Bars, and Other Food Services"
2020-08-31,2020,8,2021,163978.1999632312,"Restaurants, Bars, and Other Food Services"
2020-09-30,2020,9,2021,590837.1782229174,"Restaurants, Bars, and Other Food Services"
2020-10-31,2020,10,2021,662831.582351961,"Restaurants, Bars, and Other Food Services"
2020-11-30,2020,11,2021,31270.57465403156,"Restaurants, Bars, and Other Food Services"
2020-12-31,2020,12,2021,424784.8556406666,"Restaurants, Bars, and Other Food Services"
2021-01-31,2021,1,2021,1216800.1762118284,"Restaurants, Bars, and Other Food Services"
2021-02-28,2021,2,2021,250801.6612380754,"Restaurants, Bars, and Other Food Services"
2021-03-31,2021,3,2021,1810542.4247736093,"Restaurants, Bars, and Other Food Services"
2021-04-30,2021,4,2021,12582948.523814479,"Restaurants, Bars, and Other Food Services"
2021-05-31,2021,5,2021,3586558.8776394273,"Restaurants, Bars, and Other Food Services"
2021-06-30,2021,6,2021,358530.93323182827,"Restaurants, Bars, and Other Food Services"
2021-07-31,2021,7,2022,187681.17916081994,"Restaurants, Bars, and Other Food Services"
2021-08-31,2021,8,2022,197112.68718264706,"Restaurants, Bars, and Other Food Services"
2021-09-30,2021,9,2022,674313.6979615453,"Restaurants, Bars, and Other Food Services"
2021-10-31,2021,10,2022,707104.2087036915,"Restaurants, Bars, and Other Food Services"
2021-11-30,2021,11,2022,78918.78017682179,"Restaurants, Bars, and Other Food Services"
2021-12-31,2021,12,2022,522717.52926614543,"Restaurants, Bars, and Other Food Services"
2022-01-31,2022,1,2022,1056878.2275095836,"Restaurants, Bars, and Other Food Services"
2022-02-28,2022,2,2022,238683.00845833728,"Restaurants, Bars, and Other Food Services"
2022-03-31,2022,3,2022,2109513.9065086124,"Restaurants, Bars, and Other Food Services"
2022-04-30,2022,4,2022,14005687.923388375,"Restaurants, Bars, and Other Food Services"
2022-05-31,2022,5,2022,3047804.80760705,"Restaurants, Bars, and Other Food Services"
2022-06-30,2022,6,2022,614963.7398132489,"Restaurants, Bars, and Other Food Services"
2022-07-31,2022,7,2023,268764.59807877796,"Restaurants, Bars, and Other Food Services"
2022-08-31,2022,8,2023,230408.58266528868,"Restaurants, Bars, and Other Food Services"
2022-09-30,2022,9,2023,752628.895864993,"Restaurants, Bars, and Other Food Services"
2022-10-31,2022,10,2023,739692.6278074459,"Restaurants, Bars, and Other Food Services"
2022-11-30,2022,11,2023,131400.40918496303,"Restaurants, Bars, and Other Food Services"
2022-12-31,2022,12,2023,618127.1545474576,"Restaurants, Bars, and Other Food Services"
2023-01-31,2023,1,2023,847991.3801265394,"Restaurants, Bars, and Other Food Services"
2023-02-28,2023,2,2023,228182.85662676764,"Restaurants, Bars, and Other Food Services"
2023-03-31,2023,3,2023,2412105.058121161,"Restaurants, Bars, and Other Food Services"
2023-04-30,2023,4,2023,15311437.63352013,"Restaurants, Bars, and Other Food Services"
2023-05-31,2023,5,2023,2373900.2938808408,"Restaurants, Bars, and Other Food Services"
2023-06-30,2023,6,2023,903545.9969175284,"Restaurants, Bars, and Other Food Services"
2023-07-31,2023,7,2024,354456.25276708254,"Restaurants, Bars, and Other Food Services"
2023-08-31,2023,8,2024,262374.35338028247,"Restaurants, Bars, and Other Food Services"
2023-09-30,2023,9,2024,822174.8446987277,"Restaurants, Bars, and Other Food Services"
2023-10-31,2023,10,2024,758964.0274971212,"Restaurants, Bars, and Other Food Services"
2023-11-30,2023,11,2024,186334.39808050756,"Restaurants, Bars, and Other Food Services"
2023-12-31,2023,12,2024,706006.0187716822,"Restaurants, Bars, and Other Food Services"
2024-01-31,2024,1,2024,598027.2017196674,"Restaurants, Bars, and Other Food Services"
2024-02-29,2024,2,2024,342188.5953711531,"Restaurants, Bars, and Other Food Services"
2024-03-31,2024,3,2024,1973060.573907622,"Restaurants, Bars, and Other Food Services"
2024-04-30,2024,4,2024,14265155.980962759,"Restaurants, Bars, and Other Food Services"
2024-05-31,2024,5,2024,5074456.574126093,"Restaurants, Bars, and Other Food Services"
2024-06-30,2024,6,2024,177817.25403115602,"Restaurants, Bars, and Other Food Services"
2024-07-31,2024,7,2025,145442.7028801189,"Restaurants, Bars, and Other Food Services"
2024-08-31,2024,8,2025,206547.18766690587,"Restaurants, Bars, and Other Food Services"
2024-09-30,2024,9,2025,739611.3765605235,"Restaurants, Bars, and Other Food Services"
2024-10-31,2024,10,2025,824549.6758747709,"Restaurants, Bars, and Other Food Services"
2024-11-30,2024,11,2025,38670.164994627,"Restaurants, Bars, and Other Food Services"
2024-12-31,2024,12,2025,522168.4261859273,"Restaurants, Bars, and Other Food Services"
2025-01-31,2025,1,2025,1487037.0568951115,"Restaurants, Bars, and Other Food Services"
2025-02-28,2025,2,2025,304922.1961666852,"Restaurants, Bars, and Other Food Services"
2025-03-31,2025,3,2025,2188950.5266791903,"Restaurants, Bars, and Other Food Services"
2025-04-30,2025,4,2025,15132404.39673228,"Restaurants, Bars, and Other Food Services"
2025-05-31,2025,5,2025,4290187.065346651,"Restaurants, Bars, and Other Food Services"
2025-06-30,2025,6,2025,426698.04200022155,"Restaurants, Bars, and Other Food Services"
2013-07-31,2013,7,2014,415421.7889495726,Retail Trade
2013-08-31,2013,8,2014,501425.00186133693,Retail Trade
2013-09-30,2013,9,2014,1389930.0898161505,Retail Trade
2013-10-31,2013,10,2014,1395082.1718506222,Retail Trade
2013-12-31,2013,12,2014,905058.3656848987,Retail Trade
2014-01-31,2014,1,2014,1630965.3010299276,Retail Trade
2014-02-28,2014,2,2014,550978.0131647707,Retail Trade
2014-03-31,2014,3,2014,4078359.8538287114,Retail Trade
2014-04-30,2014,4,2014,23967953.375834763,Retail Trade
2014-05-31,2014,5,2014,5628367.09772418,Retail Trade
2014-06-30,2014,6,2014,1108208.8886272984,Retail Trade
2014-07-31,2014,7,2015,505562.4995721027,Retail Trade
2014-08-31,2014,8,2015,413650.5439694766,Retail Trade
2014-09-30,2014,9,2015,1436908.6244212477,Retail Trade
2014-10-31,2014,10,2015,1392402.517070756,Retail Trade
2014-11-30,2014,11,2015,263177.15601992945,Retail Trade
2014-12-31,2014,12,2015,1100755.038592001,Retail Trade
2015-01-31,2015,1,2015,1493022.8790700275,Retail Trade
2015-02-28,2015,2,2015,591760.8028866567,Retail Trade
2015-03-31,2015,3,2015,4407505.366958568,Retail Trade
2015-04-30,2015,4,2015,25503297.555935215,Retail Trade
2015-05-31,2015,5,2015,4454638.101156573,Retail Trade
2015-07-31,2015,7,2016,592106.1236575583,Retail Trade
2015-08-31,2015,8,2016,311821.75433685374,Retail Trade
2015-09-30,2015,9,2016,1480927.1512246402,Retail Trade
2015-10-31,2015,10,2016,1383457.669159053,Retail Trade
2015-11-30,2015,11,2016,256553.43146565076,Retail Trade
2015-12-31,2015,12,2016,1307557.8574345424,Retail Trade
2016-01-31,2016,1,2016,1334888.3202837312,Retail Trade
2016-02-29,2016,2,2016,588303.7458676246,Retail Trade
2016-03-31,2016,3,2016,4157694.7540156385,Retail Trade
2016-04-30,2016,4,2016,25068442.714620903,Retail Trade
2016-05-31,2016,5,2016,9099166.219658291,Retail Trade
2016-07-31,2016,7,2017,382324.0998957173,Retail Trade
2016-08-31,2016,8,2017,678379.5167887836,Retail Trade
2016-09-30,2016,9,2017,1574521.6347725263,Retail Trade
2016-10-31,2016,10,2017,1629334.9710372372,Retail Trade
2016-11-30,2016,11,2017,326031.9958838446,Retail Trade
2016-12-31,2016,12,2017,838805.3646277301,Retail Trade
2017-01-31,2017,1,2017,2027648.5028755958,Retail Trade
2017-02-28,2017,2,2017,598222.0324281027,Retail Trade
2017-03-31,2017,3,2017,4339050.7267593015,Retail Trade
2017-04-30,2017,4,2017,25780166.299178798,Retail Trade
