date,year,month,fiscal_year,total,naics_sector
2021-03-31,2021,3,2021,7106240.055343544,Construction
2021-04-30,2021,4,2021,7177933.468541404,Construction
2021-05-31,2021,5,2021,6789591.3663455,Construction
2021-06-30,2021,6,2021,5912200.114697966,Construction
2021-07-31,2021,7,2022,7132787.881170156,Construction
2021-08-31,2021,8,2022,6664993.190026575,Construction
2021-09-30,2021,9,2022,6314828.855825831,Construction
2021-10-31,2021,10,2022,7420822.277756291,Construction
2021-11-30,2021,11,2022,6462650.601986716,Construction
2021-12-31,2021,12,2022,6060186.03908853,Construction
2022-01-31,2022,1,2022,8914438.766599944,Construction
2022-02-28,2022,2,2022,6398730.631255301,Construction
2022-03-31,2022,3,2022,7246438.407194666,Construction
2022-04-30,2022,4,2022,7984983.027328489,Construction
2022-05-31,2022,5,2022,6707869.4151905,Construction
2022-06-30,2022,6,2022,5988164.858887235,Construction
2022-07-31,2022,7,2023,7883087.642578256,Construction
2022-08-31,2022,8,2023,6525172.323705999,Construction
2022-09-30,2022,9,2023,6583760.0844596615,Construction
2022-10-31,2022,10,2023,7744564.053057554,Construction
2022-11-30,2022,11,2023,6713219.437347572,Construction
2022-12-31,2022,12,2023,6453190.581178807,Construction
2023-01-31,2023,1,2023,9180713.364857819,Construction
2023-02-28,2023,2,2023,6477736.930030277,Construction
2023-03-31,2023,3,2023,7388386.679291493,Construction
2023-04-30,2023,4,2023,8830122.828462172,Construction
2023-05-31,2023,5,2023,6596156.672571291,Construction
2023-06-30,2023,6,2023,6063919.347859498,Construction
2023-07-31,2023,7,2024,8604658.631443594,Construction
2023-08-31,2023,8,2024,6307504.142976757,Construction
2023-09-30,2023,9,2024,6812484.702597832,Construction
2023-10-31,2023,10,2024,8016732.02279954,Construction
2023-11-30,2023,11,2024,6917514.891256334,Construction
2023-12-31,2023,12,2024,6808633.017741822,Construction
2024-01-31,2024,1,2024,9370586.654706385,Construction
2024-02-29,2024,2,2024,7148885.293386448,Construction
2024-03-31,2024,3,2024,8004738.755119557,Construction
2024-04-30,2024,4,2024,7359889.886218325,Construction
2024-05-31,2024,5,2024,7852409.180856215,Construction
2024-06-30,2024,6,2024,6692994.561220647,Construction
2024-07-31,2024,7,2025,7466042.01168541,Construction
2024-08-31,2024,8,2025,7876608.407282905,Construction
2024-09-30,2024,9,2025,7036917.910347547,Construction
2024-10-31,2024,10,2025,8251567.766945308,Construction
2024-11-30,2024,11,2025,7216566.338159196,Construction
2024-12-31,2024,12,2025,6589897.544314141,Construction
2025-01-31,2025,1,2025,10020295.739584826,Construction
2025-02-28,2025,2,2025,7316582.237986328,Construction
2025-03-31,2025,3,2025,8232276.313251958,Construction
2025-04-30,2025,4,2025,8310994.909064986,Construction
2025-05-31,2025,5,2025,7857144.723633344,Construction
2025-06-30,2025,6,2025,6838278.081730989,Construction
2013-07-31,2013,7,2014,13080271.5114881,Education
2013-08-31,2013,8,2014,12121746.620631501,Education
2013-09-30,2013,9,2014,11535148.325894779,Education
2013-10-31,2013,10,2014,13637997.640900662,Education
2013-11-30,2013,11,2014,11889488.376626872,Education
2013-12-31,2013,12,2014,11233581.601414213,Education
2014-01-31,2014,1,2014,16555157.75333754,Education
2014-02-28,2014,2,2014,11959878.794059725,Education
2014-03-31,2014,3,2014,13515329.717873547,Education
2014-04-30,2014,4,2014,14997296.862365864,Education
2014-05-31,2014,5,2014,12562756.017970363,Education
2014-06-30,2014,6,2014,11319789.034277216,Education
2014-07-31,2014,7,2015,14565031.90489157,Education
2014-08-31,2014,8,2015,12074422.33086803,Education
2014-09-30,2014,9,2015,12241208.714649098,Education
2014-10-31,2014,10,2015,14475417.2067241,Education
2014-11-30,2014,11,2015,12592335.54157875,Education
2014-12-31,2014,12,2015,12135909.919055551,Education
2015-01-31,2015,1,2015,17218420.94408052,Education
2015-02-28,2015,2,2015,12364528.290254291,Education
2015-03-31,2015,3,2015,14012194.948798135,Education
2015-04-30,2015,4,2015,16819542.101370186,Education
2015-05-31,2015,5,2015,12545493.731455809,Education
2015-06-30,2015,6,2015,11718238.92154392,Education
2015-07-31,2015,7,2016,16097163.228775037,Education
2015-08-31,2015,8,2016,11927124.786472233,Education
2015-09-30,2015,9,2016,12945534.366762493,Education
2015-10-31,2015,10,2016,15301606.052650606,Education
2015-11-30,2015,11,2016,13282403.876539893,Education
2015-12-31,2015,12,2016,13042487.418497322,Education
2016-01-31,2016,1,2016,17820149.717758637,Education
2016-02-29,2016,2,2016,13704517.651465617,Education
2016-03-31,2016,3,2016,15423690.210796796,Education
2016-04-30,2016,4,2016,14358802.65200135,Education
2016-05-31,2016,5,2016,15223548.772072202,Education
2016-06-30,2016,6,2016,12922648.7925873,Education
2016-07-31,2016,7,2017,14328692.243229289,Education
2016-08-31,2016,8,2017,14828468.405993465,Education
2016-09-30,2016,9,2017,13292354.015126644,Education
2016-10-31,2016,10,2017,15688231.484776612,Education
2016-11-30,2016,11,2017,13694175.590366647,Education
2016-12-31,2016,12,2017,12657930.178518841,Education
2017-01-31,2017,1,2017,19365139.759793427,Education
2017-02-28,2017,2,2017,14074717.99048529,Education
2017-03-31,2017,3,2017,15859542.500687445,Education
2017-04-30,2017,4,2017,16163426.294187548,Education
2017-05-31,2017,5,2017,15209766.041841881,Education
2017-06-30,2017,6,2017,13269496.236799818,Education
2017-07-31,2017,7,2018,15866243.375875616,Education
2017-08-31,2017,8,2018,14690815.400732143,Education
2017-09-30,2017,9,2018,13968264.23926312,Education
2017-10-31,2017,10,2018,16500590.85895917,Education
2017-11-30,2017,11,2018,14373303.984464606,Education
2017-12-31,2017,12,2018,13568987.606727092,Education
2018-01-31,2018,1,2018,19980269.40278344,Education
2018-02-28,2018,2,2018,14423516.603898305,Education
2018-03-31,2018,3,2018,16286042.126124568,Education
2018-04-30,2018,4,2018,18057627.866163187,Education
2018-05-31,2018,5,2018,15114122.2099962,Education
2018-06-30,2018,6,2018,13608198.960373873,Education
2018-07-31,2018,7,2019,17469310.175253034,Education
2018-08-31,2018,8,2019,14470695.469624942,Education
2018-09-30,2018,9,2019,14659518.969911588,Education
2018-10-31,2018,10,2019,17321705.73789438,Education
2018-11-30,2018,11,2019,15057172.142911887,Education
2018-12-31,2018,12,2019,14500364.417893253,Education
2019-01-31,2019,1,2019,20557579.638891358,Education
2019-02-28,2019,2,2019,14752386.411769427,Education
2019-03-31,2019,3,2019,16705825.028530754,Education
2019-04-30,2019,4,2019,20038527.518937588,Education
2019-05-31,2019,5,2019,14935556.84317323,Education
2019-06-30,2019,6,2019,13940895.30470822,Education
2019-07-31,2019,7,2020,19219254.775947507,Education
2019-08-31,2019,8,2020,14230242.395877361,Education
2019-09-30,2019,9,2020,15434699.18438391,Education
2019-10-31,2019,10,2020,18230948.083692525,Education
2019-11-30,2019,11,2020,15814485.938880784,Education
2019-12-31,2019,12,2020,15518061.859120235,Education
2020-01-31,2020,1,2020,21187970.29859899,Education
2020-02-29,2020,2,2020,16284111.542999428,Education
2020-03-31,2020,3,2020,18314452.48889062,Education
2020-04-30,2020,4,2020,17038871.527429696,Education
2020-05-31,2020,5,2020,18052950.42229108,Education
2020-06-30,2020,6,2020,15314574.991021488,Education
2020-07-31,2020,7,2021,17133519.15556842,Education
2020-08-31,2020,8,2021,17719577.820996378,Education
2020-09-30,2020,9,2021,15874028.323244995,Education
2020-10-31,2020,10,2021,18723239.321920574,Education
2020-11-30,2020,11,2021,16333361.101343164,Education
2020-12-31,2020,12,2021,15087876.444571145,Education
2021-01-31,2021,1,2021,23068205.523060616,Education
2021-02-28,2021,2,2021,16756707.157221407,Education
2021-03-31,2021,3,2021,18870003.848838497,Education
2021-04-30,2021,4,2021,19220186.16523605,Education
2021-05-31,2021,5,2021,18075188.45508674,Education
2021-06-30,2021,6,2021,15760180.462787729,Education
2021-07-31,2021,7,2022,18780426.67615556,Education
2021-08-31,2021,8,2022,17378766.02424262,Education
2021-09-30,2021,9,2022,16514569.044805538,Education
2021-10-31,2021,10,2022,19497080.50967165,Education
2021-11-30,2021,11,2022,16973910.607353136,Education
2021-12-31,2021,12,2022,16014800.891120061,Education
2022-01-31,2022,1,2022,23568177.04942532,Education
2022-02-28,2022,2,2022,17004818.475891415,Education
2022-03-31,2022,3,2022,19189790.909933854,Education
2022-04-30,2022,4,2022,21265656.681092456,Education
2022-05-31,2022,5,2022,17789273.520726677,Education
2022-06-30,2022,6,2022,16008201.408961095,Education
2022-07-31,2022,7,2023,20496113.516240254,Education
2022-08-31,2022,8,2023,16968648.52697599,Education
2022-09-30,2022,9,2023,17181017.283829495,Education
2022-10-31,2022,10,2023,20290141.239242133,Education
2022-11-30,2022,11,2023,17628370.569874495,Education
2022-12-31,2022,12,2023,16967428.926815722,Education
2023-01-31,2023,1,2023,24042466.779159565,Education
2023-02-28,2023,2,2023,17244985.507988576,Education
2023-03-31,2023,3,2023,19518270.008504324,Education
2023-04-30,2023,4,2023,23400266.500164803,Education
2023-05-31,2023,5,2023,17432200.57379275,Education
2023-06-30,2023,6,2023,16263196.171413733,Education
2023-07-31,2023,7,2024,22118476.101492178,Education
2023-08-31,2023,8,2024,16368583.797991762,Education
2023-09-30,2023,9,2024,17745391.676289737,Education
2023-10-31,2023,10,2024,20949788.40910871,Education
2023-11-30,2023,11,2024,18164221.002396513,Education
2023-12-31,2023,12,2024,17814962.241289403,Education
2024-01-31,2024,1,2024,24312179.657658484,Education
2024-02-29,2024,2,2024,18676723.891391102,Education
2024-03-31,2024,3,2024,20995214.873232167,Education
2024-04-30,2024,4,2024,19523830.517480124,Education
2024-05-31,2024,5,2024,20675916.91862443,Education
2024-06-30,2024,6,2024,17531613.18682975,Education
2024-07-31,2024,7,2025,19637858.228050623,Education
2024-08-31,2024,8,2025,20300053.612870872,Education
2024-09-30,2024,9,2025,18177536.59588792,Education
2024-10-31,2024,10,2025,21430270.207251802,Education
2024-11-30,2024,11,2025,18686531.347889774,Education
2024-12-31,2024,12,2025,17253710.130635355,Education
2025-01-31,2025,1,2025,26367604.45362762,Education
2025-02-28,2025,2,2025,19145565.34011224,Education
2025-03-31,2025,3,2025,21550448.32430635,Education
2025-04-30,2025,4,2025,21940885.87782705,Education
2025-05-31,2025,5,2025,20624648.952154856,Education
2025-06-30,2025,6,2025,17975435.683193076,Education
2013-07-31,2013,7,2014,17862308.49763338,Government
2013-08-31,2013,8,2014,16361197.174495386,Government
2013-09-30,2013,9,2014,15504135.008453745,Government
2013-10-31,2013,10,2014,18321020.50929804,Government
2013-11-30,2013,11,2014,15905401.670848856,Government
2013-12-31,2013,12,2014,15071425.395997366,Government
2014-01-31,2014,1,2014,22220465.039488554,Government
2014-02-28,2014,2,2014,15994209.906696208,Government
2014-03-31,2014,3,2014,17963337.39279996,Government
2014-04-30,2014,4,2014,19952217.449658282,Government
2014-05-31,2014,5,2014,16596380.152083734,Government
2014-06-30,2014,6,2014,14989353.347575221,Government
2014-07-31,2014,7,2015,18835215.292261917,Government
2014-08-31,2014,8,2015,15582125.211290823,Government
2014-09-30,2014,9,2015,15805231.819877978,Government
2014-10-31,2014,10,2015,18690470.81741072,Government
2014-11-30,2014,11,2015,16212101.335798927,Government
2014-12-31,2014,12,2015,15589691.765091717,Government
2015-01-31,2015,1,2015,21963100.120033767,Government
2015-02-28,2015,2,2015,15957487.073818106,Government
2015-03-31,2015,3,2015,17895726.366979,Government
2015-04-30,2015,4,2015,21453356.37394789,Government
2015-05-31,2015,5,2015,15915554.196919966,Government
2015-06-30,2015,6,2015,15000381.800014699,Government
2015-07-31,2015,7,2016,19783791.817844197,Government
2015-08-31,2015,8,2016,14756681.510892361,Government
2015-09-30,2015,9,2016,16100742.559407674,Government
2015-10-31,2015,10,2016,19039494.16496031,Government
2015-11-30,2015,11,2016,16497725.298178822,Government
2015-12-31,2015,12,2016,16126010.879136814,Government
2016-01-31,2016,1,2016,21773914.850377694,Government
2016-02-29,2016,2,2016,16830059.883755557,Government
2016-03-31,2016,3,2016,19038133.315162018,Government
2016-04-30,2016,4,2016,17884755.635766756,Government
2016-05-31,2016,5,2016,18838792.270622674,Government
2016-06-30,2016,6,2016,15865976.048377676,Government
2016-07-31,2016,7,2017,17893074.636393197,Government
2016-08-31,2016,8,2017,18174667.870981894,Government
2016-09-30,2016,9,2017,16205059.95179679,Government
2016-10-31,2016,10,2017,19171801.391642336,Government
2016-11-30,2016,11,2017,16698338.785500448,Government
2016-12-31,2016,12,2017,15613957.353176737,Government
2017-01-31,2017,1,2017,24161481.179839384,Government
2017-02-28,2017,2,2017,17295916.79172466,Government
2017-03-31,2017,3,2017,19514653.757077064,Government
2017-04-30,2017,4,2017,20020341.37096357,Government
2017-05-31,2017,5,2017,18742747.89662694,Government
2017-06-30,2017,6,2017,16333324.896728087,Government
2017-07-31,2017,7,2018,19485312.155202687,Government
2017-08-31,2017,8,2018,17893658.680134874,Government
2017-09-30,2017,9,2018,16998293.26817683,Government
2017-10-31,2017,10,2018,20137807.035108708,Government
2017-11-30,2017,11,2018,17525551.145208467,Government
2017-12-31,2017,12,2018,16648560.731391292,Government
2018-01-31,2018,1,2018,24607421.035636615,Government
2018-02-28,2018,2,2018,17752386.98067425,Government
2018-03-31,2018,3,2018,19987692.84582913,Government
2018-04-30,2018,4,2018,22254056.043113798,Government
2018-05-31,2018,5,2018,18556837.598175827,Government
2018-06-30,2018,6,2018,16799916.503769625,Government
2018-07-31,2018,7,2019,21130244.148325194,Government
2018-08-31,2018,8,2019,17523454.6979761,Government
2018-09-30,2018,9,2019,17816180.23636698,Government
2018-10-31,2018,10,2019,21119532.7484997,Government
2018-11-30,2018,11,2019,18361815.755998842,Government
2018-12-31,2018,12,2019,17699276.91215192,Government
2019-01-31,2019,1,2019,24994759.521288328,Government
2019-02-28,2019,2,2019,18199231.28996851,Government
2019-03-31,2019,3,2019,20458180.002701644,Government
2019-04-30,2019,4,2019,24581291.33042214,Government
2019-05-31,2019,5,2019,18278976.901711863,Government
2019-06-30,2019,6,2019,17266971.392032396,Government
2019-07-31,2019,7,2020,22924765.557201687,Government
2019-08-31,2019,8,2020,17139157.223141737,Government
2019-09-30,2019,9,2020,18741821.995626546,Government
2019-10-31,2019,10,2020,22213377.897934183,Government
2019-11-30,2019,11,2020,19290374.416147646,Government
2019-12-31,2019,12,2020,18845883.381700963,Government
2020-01-31,2020,1,2020,25433175.286481235,Government
2020-02-29,2020,2,2020,19648806.5595085,Government
2020-03-31,2020,3,2020,22215091.456346497,Government
2020-04-30,2020,4,2020,20858772.956806745,Government
2020-05-31,2020,5,2020,21959837.27391749,Government
2020-06-30,2020,6,2020,18485110.575288136,Government
2020-07-31,2020,7,2021,21036953.640349653,Government
2020-08-31,2020,8,2021,21356832.24779129,Government
2020-09-30,2020,9,2021,19032781.38774423,Government
2020-10-31,2020,10,2021,22505461.397252608,Government
2020-11-30,2020,11,2021,19592073.170924813,Government
2020-12-31,2020,12,2021,18310340.660198554,Government
2021-01-31,2021,1,2021,28319447.465936415,Government
2021-02-28,2021,2,2021,20263075.169947613,Government
2021-03-31,2021,3,2021,22850890.130521026,Government
2021-04-30,2021,4,2021,23431640.798195172,Government
2021-05-31,2021,5,2021,21925413.870042082,Government
2021-06-30,2021,6,2021,19097687.427867647,Government
2021-07-31,2021,7,2022,22708286.78449661,Government
2021-08-31,2021,8,2022,20843161.90726199,Government
2021-09-30,2021,9,2022,19790892.491064105,Government
2021-10-31,2021,10,2022,23434860.087629944,Government
2021-11-30,2021,11,2022,20385438.140310023,Government
2021-12-31,2021,12,2022,19356098.151492655,Government
2022-01-31,2022,1,2022,28595736.919590022,Government
2022-02-28,2022,2,2022,20620874.090452656,Government
2022-03-31,2022,3,2022,23206493.500278804,Government
2022-04-30,2022,4,2022,25826191.020477924,Government
2022-05-31,2022,5,2022,21525547.128662657,Government
2022-06-30,2022,6,2022,19478884.60390634,Government
2022-07-31,2022,7,2023,24437479.40069017,Government
2022-08-31,2022,8,2023,20256964.629022967,Government
2022-09-30,2022,9,2023,20586357.487167496,Government
2022-10-31,2022,10,2023,24392390.18721119,Government
2022-11-30,2022,11,2023,21198163.96966874,Government
2022-12-31,2022,12,2023,20424227.39382874,Government
2023-01-31,2023,1,2023,28830205.98768231,Government
2023-02-28,2023,2,2023,20983600.8460227,Government
2023-03-31,2023,3,2023,23577885.27576942,Government
2023-04-30,2023,4,2023,28317872.663752522,Government
2023-05-31,2023,5,2023,21048489.990009937,Government
2023-06-30,2023,6,2023,19874923.347727094,Government
2023-07-31,2023,7,2024,26033601.93271171,Government
2023-08-31,2023,8,2024,19455180.539479736,Government
2023-09-30,2023,9,2024,21265765.60967111,Government
2023-10-31,2023,10,2024,25194306.831350844,Government
2023-11-30,2023,11,2024,21870259.67822386,Government
2023-12-31,2023,12,2024,21357503.638397936,Government
2024-01-31,2024,1,2024,28810867.84464234,Government
2024-02-29,2024,2,2024,22249801.906990364,Government
2024-03-31,2024,3,2024,25145592.13073813,Government
2024-04-30,2024,4,2024,23601139.661673754,Government
2024-05-31,2024,5,2024,24837000.56796602,Government
2024-06-30,2024,6,2024,20898950.576691065,Government
2024-07-31,2024,7,2025,23814897.492520012,Government
2024-08-31,2024,8,2025,24167487.297754053,Government
2024-09-30,2024,9,2025,21529412.638797536,Government
2024-10-31,2024,10,2025,25447702.3266329,Government
2024-11-30,2024,11,2025,22145126.574640993,Government
2024-12-31,2024,12,2025,20688396.620540407,Government
2025-01-31,2025,1,2025,31985178.334385615,Government
2025-02-28,2025,2,2025,22878095.377139725,Government
2025-03-31,2025,3,2025,25790099.635297347,Government
2025-04-30,2025,4,2025,26435905.04761629,Government
2025-05-31,2025,5,2025,24727288.462842587,Government
2025-06-30,2025,6,2025,21530435.427207295,Government
2013-07-31,2013,7,2014,28018667.818041556,Health and Social Services
2013-08-31,2013,8,2014,25934087.52678155,Health and Social Services
2013-09-30,2013,9,2014,24655076.44252099,Health and Social Services
2013-10-31,2013,10,2014,29102287.44250447,Health and Social Services
