date,year,month,fiscal_year,total,naics_sector
2016-08-31,2016,8,2017,1347345.7768425785,Hotels
2016-09-30,2016,9,2017,869449.900199729,Hotels
2016-10-31,2016,10,2017,840164.3255061164,Hotels
2016-11-30,2016,11,2017,901667.3560425178,Hotels
2016-12-31,2016,12,2017,837924.8247195056,Hotels
2017-01-31,2017,1,2017,833847.4439012891,Hotels
2017-02-28,2017,2,2017,902584.0195021464,Hotels
2017-03-31,2017,3,2017,861921.2633996363,Hotels
2017-04-30,2017,4,2017,850913.5907376974,Hotels
2017-05-31,2017,5,2017,961565.1377244684,Hotels
2017-06-30,2017,6,2017,1093712.2517711387,Hotels
2017-07-31,2017,7,2018,1421772.2389013476,Hotels
2017-08-31,2017,8,2018,1483031.475184297,Hotels
2017-09-30,2017,9,2018,931064.8298391411,Hotels
2017-10-31,2017,10,2018,910084.5429454963,Hotels
2017-11-30,2017,11,2018,981551.8871405213,Hotels
2017-12-31,2017,12,2018,916155.2769033794,Hotels
2018-01-31,2018,1,2018,908003.1149623264,Hotels
2018-02-28,2018,2,2018,1033111.1384267475,Hotels
2018-03-31,2018,3,2018,921111.6746533308,Hotels
2018-04-30,2018,4,2018,885029.219260007,Hotels
2018-05-31,2018,5,2018,1099350.901908779,Hotels
2018-06-30,2018,6,2018,1287635.870186795,Hotels
2018-07-31,2018,7,2019,1500344.7980823813,Hotels
2018-08-31,2018,8,2019,1689337.7704448262,Hotels
2018-09-30,2018,9,2019,1026199.3406851557,Hotels
2018-10-31,2018,10,2019,1010642.3661541209,Hotels
2018-11-30,2018,11,2019,1090826.692572302,Hotels
2018-12-31,2018,12,2019,1018361.0044179279,Hotels
2019-01-31,2019,1,2019,1001374.2807103831,Hotels
2019-02-28,2019,2,2019,1190015.8017055253,Hotels
2019-03-31,2019,3,2019,986567.4832523953,Hotels
2019-04-30,2019,4,2019,918689.2500941337,Hotels
2019-05-31,2019,5,2019,1253553.8785266266,Hotels
2019-06-30,2019,6,2019,1499445.5600537886,Hotels
2019-07-31,2019,7,2020,1606189.1975882794,Hotels
2019-08-31,2019,8,2020,1959610.476381236,Hotels
2019-09-30,2019,9,2020,1151897.3962724337,Hotels
2019-10-31,2019,10,2020,1143639.8095211952,Hotels
2019-11-30,2019,11,2020,1235429.0109094298,Hotels
2019-12-31,2019,12,2020,1153814.263102786,Hotels
2020-01-31,2020,1,2020,1126179.9341627161,Hotels
2020-02-29,2020,2,2020,1190780.4414802105,Hotels
2020-03-31,2020,3,2020,1223920.1505037397,Hotels
2020-04-30,2020,4,2020,1246581.8561232346,Hotels
2020-05-31,2020,5,2020,1291396.3829617174,Hotels
2020-06-30,2020,6,2020,1425171.6797165617,Hotels
2020-07-31,2020,7,2021,2015095.6506401994,Hotels
2020-08-31,2020,8,2021,1946718.3464531063,Hotels
2020-09-30,2020,9,2021,1258865.3685758894,Hotels
2020-10-31,2020,10,2021,1217650.4266012227,Hotels
2020-11-30,2020,11,2021,1308004.9661267074,Hotels
2020-12-31,2020,12,2021,1216663.7914076725,Hotels
2021-01-31,2021,1,2021,1211851.3218748001,Hotels
2021-02-28,2021,2,2021,1312818.5675180808,Hotels
2021-03-31,2021,3,2021,1254791.6753017285,Hotels
2021-04-30,2021,4,2021,1239821.725537585,Hotels
2021-05-31,2021,5,2021,1402252.28035576,Hotels
2021-06-30,2021,6,2021,1596274.6508548625,Hotels
2021-07-31,2021,7,2022,2054809.2894021533,Hotels
2021-08-31,2021,8,2022,2136777.4319103234,Hotels
2021-09-30,2021,9,2022,1337580.4122750228,Hotels
2021-10-31,2021,10,2022,1303551.7950425164,Hotels
2021-11-30,2021,11,2022,1401934.855767668,Hotels
2021-12-31,2021,12,2022,1304759.599033403,Hotels
2022-01-31,2022,1,2022,1289481.3982359243,Hotels
2022-02-28,2022,2,2022,1463447.291166263,Hotels
2022-03-31,2022,3,2022,1301188.447369474,Hotels
2022-04-30,2022,4,2022,1246923.4737433933,Hotels
2022-05-31,2022,5,2022,1544729.4218599787,Hotels
2022-06-30,2022,6,2022,1804663.3519636032,Hotels
2022-07-31,2022,7,2023,2077183.5096743847,Hotels
2022-08-31,2022,8,2023,2332835.8923297306,Hotels
2022-09-30,2022,9,2023,1413627.8506571185,Hotels
2022-10-31,2022,10,2023,1388727.2904451487,Hotels
2022-11-30,2022,11,2023,1495344.8999482247,Hotels
2022-12-31,2022,12,2023,1392625.3672454827,Hotels
2023-01-31,2023,1,2023,1366126.9285725853,Hotels
2023-02-28,2023,2,2023,1620028.37992165,Hotels
2023-03-31,2023,3,2023,1339944.2051682796,Hotels
2023-04-30,2023,4,2023,1244986.6837417432,Hotels
2023-05-31,2023,5,2023,1694949.6904551852,Hotels
2023-06-30,2023,6,2023,2023051.437794414,Hotels
2023-07-31,2023,7,2024,2120162.386819026,Hotels
2023-08-31,2023,8,2024,2581068.806844863,Hotels
2023-09-30,2023,9,2024,1514061.9620868205,Hotels
2023-10-31,2023,10,2024,1500035.382838938,Hotels
2023-11-30,2023,11,2024,1617162.8209196783,Hotels
2023-12-31,2023,12,2024,1507225.5124842974,Hotels
2024-01-31,2024,1,2024,1468142.9059901764,Hotels
2024-02-29,2024,2,2024,1549450.989952395,Hotels
2024-03-31,2024,3,2024,1589423.7064839767,Hotels
2024-04-30,2024,4,2024,1615794.8047409072,Hotels
2024-05-31,2024,5,2024,1670656.530030564,Hotels
2024-06-30,2024,6,2024,1840323.7965191707,Hotels
2024-07-31,2024,7,2025,2625401.329802649,Hotels
2024-08-31,2024,8,2025,2531608.9515556116,Hotels
2024-09-30,2024,9,2025,1634187.6543865718,Hotels
2024-10-31,2024,10,2025,1577823.7829534996,Hotels
2024-11-30,2024,11,2025,1691972.0329355877,Hotels
2024-12-31,2024,12,2025,1571037.855424796,Hotels
2025-01-31,2025,1,2025,1562093.7674029183,Hotels
2025-02-28,2025,2,2025,1689606.1926681628,Hotels
2025-03-31,2025,3,2025,1612172.6289381443,Hotels
2025-04-30,2025,4,2025,1590342.5730157474,Hotels
2025-05-31,2025,5,2025,1795701.4474787677,Hotels
2025-06-30,2025,6,2025,2040909.1149986691,Hotels
2013-07-31,2013,7,2014,1062760.6189838422,Manufacturing
2013-08-31,2013,8,2014,1101578.4527691794,Manufacturing
2013-09-30,2013,9,2014,688890.9410740555,Manufacturing
2013-10-31,2013,10,2014,671067.7852913418,Manufacturing
2013-11-30,2013,11,2014,722828.9390508798,Manufacturing
2013-12-31,2013,12,2014,673073.8523779797,Manufacturing
2014-01-31,2014,1,2014,666369.2700757827,Manufacturing
2014-02-28,2014,2,2014,755107.4175850888,Manufacturing
2014-03-31,2014,3,2014,668331.3331881107,Manufacturing
2014-04-30,2014,4,2014,637820.2550841831,Manufacturing
2014-05-31,2014,5,2014,785572.8856116,Manufacturing
2014-06-30,2014,6,2014,917585.6580755638,Manufacturing
2014-07-31,2014,7,2015,1047224.6649178666,Manufacturing
2014-08-31,2014,8,2015,1175855.733184878,Manufacturing
2014-09-30,2014,9,2015,715913.4304341014,Manufacturing
2014-10-31,2014,10,2015,703732.4082036994,Manufacturing
2014-11-30,2014,11,2015,757689.7003732981,Manufacturing
2014-12-31,2014,12,2015,704597.8678478472,Manufacturing
2015-01-31,2015,1,2015,691620.1981811713,Manufacturing
2015-02-28,2015,2,2015,819548.4568445807,Manufacturing
2015-03-31,2015,3,2015,676587.4587278212,Manufacturing
2015-04-30,2015,4,2015,626808.2447652766,Manufacturing
2015-05-31,2015,5,2015,847939.8742883157,Manufacturing
2015-06-30,2015,6,2015,1015593.3144476691,Manufacturing
2015-07-31,2015,7,2016,1025056.8813820278,Manufacturing
2015-08-31,2015,8,2016,1252591.8300664206,Manufacturing
2015-09-30,2015,9,2016,742464.7918777857,Manufacturing
2015-10-31,2015,10,2016,736645.7409425656,Manufacturing
2015-11-30,2015,11,2016,792686.607531901,Manufacturing
2015-12-31,2015,12,2016,736198.1329042484,Manufacturing
2016-01-31,2016,1,2016,716720.5838029577,Manufacturing
2016-02-29,2016,2,2016,761862.66994748,Manufacturing
2016-03-31,2016,3,2016,774454.227770348,Manufacturing
2016-04-30,2016,4,2016,783203.5104211515,Manufacturing
2016-05-31,2016,5,2016,809188.9763831244,Manufacturing
2016-06-30,2016,6,2016,886934.51325408,Manufacturing
2016-07-31,2016,7,2017,1299802.779658523,Manufacturing
2016-08-31,2016,8,2017,1252473.4048435756,Manufacturing
2016-09-30,2016,9,2017,806699.4017093583,Manufacturing
2016-10-31,2016,10,2017,781143.2942442844,Manufacturing
2016-11-30,2016,11,2017,843924.786185641,Manufacturing
2016-12-31,2016,12,2017,789097.3953209515,Manufacturing
2017-01-31,2017,1,2017,790406.046364302,Manufacturing
2017-02-28,2017,2,2017,856547.756103449,Manufacturing
2017-03-31,2017,3,2017,814880.4058181226,Manufacturing
2017-04-30,2017,4,2017,802987.4373393819,Manufacturing
2017-05-31,2017,5,2017,905530.5463068377,Manufacturing
2017-06-30,2017,6,2017,1028786.9007940572,Manufacturing
2017-07-31,2017,7,2018,1331202.5750370563,Manufacturing
2017-08-31,2017,8,2018,1383384.560800126,Manufacturing
2017-09-30,2017,9,2018,867260.2429871883,Manufacturing
2017-10-31,2017,10,2018,846967.0244256116,Manufacturing
2017-11-30,2017,11,2018,914513.9176728405,Manufacturing
2017-12-31,2017,12,2018,853682.1544102686,Manufacturing
2018-01-31,2018,1,2018,847263.8647623045,Manufacturing
2018-02-28,2018,2,2018,962209.5587313419,Manufacturing
2018-03-31,2018,3,2018,853696.0049127421,Manufacturing
2018-04-30,2018,4,2018,816612.760115447,Manufacturing
2018-05-31,2018,5,2018,1008170.4336899617,Manufacturing
2018-06-30,2018,6,2018,1180269.0646189048,Manufacturing
2018-07-31,2018,7,2019,1350156.3066386962,Manufacturing
2018-08-31,2018,8,2019,1519490.3372209508,Manufacturing
2018-09-30,2018,9,2019,927176.5471974993,Manufacturing
2018-10-31,2018,10,2019,913460.6234616197,Manufacturing
2018-11-30,2018,11,2019,985628.4430607012,Manufacturing
2018-12-31,2018,12,2019,918596.3673902169,Manufacturing
2019-01-31,2019,1,2019,903656.2975479132,Manufacturing
2019-02-28,2019,2,2019,1072907.7835018074,Manufacturing
2019-03-31,2019,3,2019,887659.7189418117,Manufacturing
2019-04-30,2019,4,2019,824049.6919825033,Manufacturing
2019-05-31,2019,5,2019,1117123.2277566378,Manufacturing
2019-06-30,2019,6,2019,1340711.4139655803,Manufacturing
2019-07-31,2019,7,2020,1395756.6398894473,Manufacturing
2019-08-31,2019,8,2020,1709075.614476471,Manufacturing
2019-09-30,2019,9,2020,1015031.9243883848,Manufacturing
2019-10-31,2019,10,2020,1009101.8384621094,Manufacturing
2019-11-30,2019,11,2020,1087963.8740275754,Manufacturing
2019-12-31,2019,12,2020,1012426.7293014124,Manufacturing
2020-01-31,2020,1,2020,987567.6423779328,Manufacturing
2020-02-29,2020,2,2020,1051664.6691633114,Manufacturing
2020-03-31,2020,3,2020,1071091.6347489336,Manufacturing
2020-04-30,2020,4,2020,1085180.143824546,Manufacturing
2020-05-31,2020,5,2020,1119173.2172166076,Manufacturing
2020-06-30,2020,6,2020,1224598.004047034,Manufacturing
2020-07-31,2020,7,2021,1737047.357897902,Manufacturing
2020-08-31,2020,8,2021,1670874.3583347527,Manufacturing
2020-09-30,2020,9,2021,1074388.9176494495,Manufacturing
2020-10-31,2020,10,2021,1038576.3691930273,Manufacturing
2020-11-30,2020,11,2021,1120216.5526643465,Manufacturing
2020-12-31,2020,12,2021,1045683.8122221247,Manufacturing
2021-01-31,2021,1,2021,1045683.7549811918,Manufacturing
2021-02-28,2021,2,2021,1131511.8278006793,Manufacturing
2021-03-31,2021,3,2021,1074713.75670682,Manufacturing
2021-04-30,2021,4,2021,1057377.2810135407,Manufacturing
2021-05-31,2021,5,2021,1190497.7784886658,Manufacturing
2021-06-30,2021,6,2021,1350471.4217883972,Manufacturing
2021-07-31,2021,7,2022,1726222.8501837538,Manufacturing
2021-08-31,2021,8,2022,1791104.272492208,Manufacturing
2021-09-30,2021,9,2022,1121196.6863593368,Manufacturing
2021-10-31,2021,10,2022,1093286.3540358115,Manufacturing
2021-11-30,2021,11,2022,1178749.416009879,Manufacturing
2021-12-31,2021,12,2022,1098695.2939795575,Manufacturing
2022-01-31,2022,1,2022,1088815.5050847202,Manufacturing
2022-02-28,2022,2,2022,1234890.7390330657,Manufacturing
2022-03-31,2022,3,2022,1094030.2376952455,Manufacturing
2022-04-30,2022,4,2022,1045048.7839691592,Manufacturing
2022-05-31,2022,5,2022,1288354.292708263,Manufacturing
2022-06-30,2022,6,2022,1506223.3453894688,Manufacturing
2022-07-31,2022,7,2023,1704118.9339536256,Manufacturing
2022-08-31,2022,8,2023,1915200.3899823136,Manufacturing
2022-09-30,2022,9,2023,1167090.8490197293,Manufacturing
2022-10-31,2022,10,2023,1148272.9985841538,Manufacturing
2022-11-30,2022,11,2023,1237389.8854806707,Manufacturing
2022-12-31,2022,12,2023,1151710.7558719665,Manufacturing
2023-01-31,2023,1,2023,1131497.0642789595,Manufacturing
2023-02-28,2023,2,2023,1341850.6272840425,Manufacturing
2023-03-31,2023,3,2023,1108743.4414839467,Manufacturing
2023-04-30,2023,4,2023,1028026.3272228716,Manufacturing
2023-05-31,2023,5,2023,1391893.6139751098,Manufacturing
2023-06-30,2023,6,2023,1668466.0245083321,Manufacturing
2023-07-31,2023,7,2024,1701017.506920974,Manufacturing
2023-08-31,2023,8,2024,2080323.8830407541,Manufacturing
2023-09-30,2023,9,2024,1234076.77264238,Manufacturing
2023-10-31,2023,10,2024,1225401.9931784947,Manufacturing
2023-11-30,2023,11,2024,1319656.4341080938,Manufacturing
2023-12-31,2023,12,2024,1226595.3565407507,Manufacturing
2024-01-31,2024,1,2024,1195090.9097649795,Manufacturing
2024-02-29,2024,2,2024,1271290.395165508,Manufacturing
2024-03-31,2024,3,2024,1293302.398492112,Manufacturing
2024-04-30,2024,4,2024,1308886.0021484392,Manufacturing
2024-05-31,2024,5,2024,1348381.3695552633,Manufacturing
2024-06-30,2024,6,2024,1473820.3516467123,Manufacturing
2024-07-31,2024,7,2025,2110946.190389714,Manufacturing
2024-08-31,2024,8,2025,2028329.6126244636,Manufacturing
2024-09-30,2024,9,2025,1302881.6634176315,Manufacturing
2024-10-31,2024,10,2025,1258113.832600753,Manufacturing
2024-11-30,2024,11,2025,1355628.2548202737,Manufacturing
2024-12-31,2024,12,2025,1264112.2185687453,Manufacturing
2025-01-31,2025,1,2025,1262805.5632678492,Manufacturing
2025-02-28,2025,2,2025,1365190.263118191,Manufacturing
2025-03-31,2025,3,2025,1295345.80336267,Manufacturing
2025-04-30,2025,4,2025,1273209.4330513948,Manufacturing
2025-05-31,2025,5,2025,1432073.4405199497,Manufacturing
2025-06-30,2025,6,2025,1622955.798275114,Manufacturing
2013-07-31,2013,7,2014,1284598.8905340526,Public Utilities
2013-08-31,2013,8,2014,1312332.9262958665,Public Utilities
2013-09-30,2013,9,2014,819288.5510036517,Public Utilities
2013-10-31,2013,10,2014,787845.0521908072,Public Utilities
2013-11-30,2013,11,2014,839066.3092757583,Public Utilities
2013-12-31,2013,12,2014,777800.3832321059,Public Utilities
2014-01-31,2014,1,2014,768095.4889174999,Public Utilities
2014-02-28,2014,2,2014,859095.9229883087,Public Utilities
2014-03-31,2014,3,2014,753233.2301805073,Public Utilities
2014-04-30,2014,4,2014,720326.487332813,Public Utilities
2014-05-31,2014,5,2014,888620.9095524425,Public Utilities
2014-06-30,2014,6,2014,1028475.3818963277,Public Utilities
2014-07-31,2014,7,2015,1170948.16299764,Public Utilities
2014-08-31,2014,8,2015,1296190.1994914967,Public Utilities
2014-09-30,2014,9,2015,785165.9231846957,Public Utilities
2014-10-31,2014,10,2015,764916.7369548553,Public Utilities
2014-11-30,2014,11,2015,815975.2240023449,Public Utilities
2014-12-31,2014,12,2015,753570.5869087062,Public Utilities
2015-01-31,2015,1,2015,725909.3617699221,Public Utilities
2015-02-28,2015,2,2015,877738.8728192137,Public Utilities
2015-03-31,2015,3,2015,704496.1062880018,Public Utilities
2015-04-30,2015,4,2015,646610.5056087822,Public Utilities
2015-05-31,2015,5,2015,887791.6279231304,Public Utilities
2015-06-30,2015,6,2015,1057389.4279171652,Public Utilities
2015-07-31,2015,7,2016,1061372.1374786734,Public Utilities
2015-08-31,2015,8,2016,1278890.188250964,Public Utilities
2015-09-30,2015,9,2016,751637.5730939632,Public Utilities
2015-10-31,2015,10,2016,742089.4715430571,Public Utilities
2015-11-30,2015,11,2016,792708.2375682004,Public Utilities
2015-12-31,2015,12,2016,737508.8720593854,Public Utilities
2016-01-31,2016,1,2016,700944.2118648817,Public Utilities
2016-02-29,2016,2,2016,737640.8964155909,Public Utilities
2016-03-31,2016,3,2016,782866.0867908857,Public Utilities
2016-04-30,2016,4,2016,817809.9467018483,Public Utilities
2016-05-31,2016,5,2016,834908.2037169614,Public Utilities
2016-06-30,2016,6,2016,905190.1128402809,Public Utilities
2016-07-31,2016,7,2017,1343546.6666932292,Public Utilities
2016-08-31,2016,8,2017,1285203.1439420707,Public Utilities
2016-09-30,2016,9,2017,835234.8718351044,Public Utilities
2016-10-31,2016,10,2017,801323.9085042025,Public Utilities
2016-11-30,2016,11,2017,860340.673303581,Public Utilities
2016-12-31,2016,12,2017,814796.8082554933,Public Utilities
2017-01-31,2017,1,2017,839661.2046299792,Public Utilities
2017-02-28,2017,2,2017,879178.8907371532,Public Utilities
2017-03-31,2017,3,2017,857505.6668923983,Public Utilities
2017-04-30,2017,4,2017,867338.5626768677,Public Utilities
2017-05-31,2017,5,2017,982403.1522956573,Public Utilities
2017-06-30,2017,6,2017,1116345.517058758,Public Utilities
2017-07-31,2017,7,2018,1466268.9676909903,Public Utilities
2017-08-31,2017,8,2018,1522521.4730238009,Public Utilities
2017-09-30,2017,9,2018,965447.481356814,Public Utilities
2017-10-31,2017,10,2018,943336.1480604595,Public Utilities
2017-11-30,2017,11,2018,1020147.7943538465,Public Utilities
2017-12-31,2017,12,2018,960567.8081814873,Public Utilities
2018-01-31,2018,1,2018,963392.9472960207,Public Utilities
2018-02-28,2018,2,2018,1092570.637713852,Public Utilities
2018-03-31,2018,3,2018,972617.5144565373,Public Utilities
2018-04-30,2018,4,2018,943784.8319942253,Public Utilities
2018-05-31,2018,5,2018,1181792.0119636937,Public Utilities
2018-06-30,2018,6,2018,1387498.7972436675,Public Utilities
2018-07-31,2018,7,2019,1603022.5503240696,Public Utilities
2018-08-31,2018,8,2019,1800430.5528336163,Public Utilities
2018-09-30,2018,9,2019,1105905.1750047794,Public Utilities
2018-10-31,2018,10,2019,1092866.5893350772,Public Utilities
2018-11-30,2018,11,2019,1181886.2977215305,Public Utilities
2018-12-31,2018,12,2019,1106917.4937336494,Public Utilities
2019-01-31,2019,1,2019,1081223.186452765,Public Utilities
2019-02-28,2019,2,2019,1323769.811730578,Public Utilities
2019-03-31,2019,3,2019,1077143.9282725984,Public Utilities
2019-04-30,2019,4,2019,1001717.6173551244,Public Utilities
2019-05-31,2019,5,2019,1394008.899190431,Public Utilities
2019-06-30,2019,6,2019,1681935.7255179535,Public Utilities
2019-07-31,2019,7,2020,1760974.1304176461,Public Utilities
2019-08-31,2019,8,2020,2149998.5069773206,Public Utilities
2019-09-30,2019,9,2020,1279694.0648099105,Public Utilities
2019-10-31,2019,10,2020,1279938.1408277738,Public Utilities
2019-11-30,2019,11,2020,1384397.138955986,Public Utilities
2019-12-31,2019,12,2020,1290025.7959697999,Public Utilities
2020-01-31,2020,1,2020,1227965.2794203544,Public Utilities
2020-02-29,2020,2,2020,1294077.7883205852,Public Utilities
2020-03-31,2020,3,2020,1375455.8469989933,Public Utilities
2020-04-30,2020,4,2020,1438877.4046709628,Public Utilities
2020-05-31,2020,5,2020,1471048.3091973313,Public Utilities
2020-06-30,2020,6,2020,1597036.1837922293,Public Utilities
2020-07-31,2020,7,2021,2301537.3379391977,Public Utilities
2020-08-31,2020,8,2021,2204533.2037819866,Public Utilities
2020-09-30,2020,9,2021,1434514.9211137313,Public Utilities
2020-10-31,2020,10,2021,1378042.5395275652,Public Utilities
2020-11-30,2020,11,2021,1481345.0326883157,Public Utilities
2020-12-31,2020,12,2021,1394110.946802877,Public Utilities
2021-01-31,2021,1,2021,1427838.497168575,Public Utilities
2021-02-28,2021,2,2021,1486933.758103056,Public Utilities
2021-03-31,2021,3,2021,1441751.1338988298,Public Utilities
2021-04-30,2021,4,2021,1450170.8718761895,Public Utilities
2021-05-31,2021,5,2021,1633286.459295768,Public Utilities
2021-06-30,2021,6,2021,1846055.9568935768,Public Utilities
2021-07-31,2021,7,2022,2386056.0650534634,Public Utilities
2021-08-31,2021,8,2022,2464471.973900439,Public Utilities
2021-09-30,2021,9,2022,1554906.7802393755,Public Utilities
2021-10-31,2021,10,2022,1511551.9678193994,Public Utilities
2021-11-30,2021,11,2022,1626735.0272668179,Public Utilities
2021-12-31,2021,12,2022,1524240.2776265612,Public Utilities
2022-01-31,2022,1,2022,1521389.8208252084,Public Utilities
2022-02-28,2022,2,2022,1718054.9456175347,Public Utilities
2022-03-31,2022,3,2022,1522365.9312984445,Public Utilities
2022-04-30,2022,4,2022,1470762.8456925745,Public Utilities
2022-05-31,2022,5,2022,1833488.9276966306,Public Utilities
2022-06-30,2022,6,2022,2143561.3616591715,Public Utilities
2022-07-31,2022,7,2023,2442293.1640248247,Public Utilities
2022-08-31,2022,8,2023,2731564.7424367503,Public Utilities
2022-09-30,2022,9,2023,1671174.7712995969,Public Utilities
2022-10-31,2022,10,2023,1644809.0916062752,Public Utilities
2022-11-30,2022,11,2023,1771969.7274931858,Public Utilities
2022-12-31,2022,12,2023,1653118.1834620754,Public Utilities
2023-01-31,2023,1,2023,1608581.5338365934,Public Utilities
2023-02-28,2023,2,2023,1962754.4253570677,Public Utilities
2023-03-31,2023,3,2023,1591193.5584552211,Public Utilities
2023-04-30,2023,4,2023,1474583.5241464335,Public Utilities
2023-05-31,2023,5,2023,2044753.6016316465,Public Utilities
2023-06-30,2023,6,2023,2458736.5676888055,Public Utilities
2023-07-31,2023,7,2024,2515426.0402736557,Public Utilities
2023-08-31,2023,8,2024,3060740.9003368826,Public Utilities
2023-09-30,2023,9,2024,1815915.8097877407,Public Utilities
2023-10-31,2023,10,2024,1810327.334381712,Public Utilities
2023-11-30,2023,11,2024,1951982.6304847794,Public Utilities
2023-12-31,2023,12,2024,1813170.1224631693,Public Utilities
2024-01-31,2024,1,2024,1720575.8449540604,Public Utilities
2024-02-29,2024,2,2024,1808018.9214769416,Public Utilities
2024-03-31,2024,3,2024,1915927.6951416149,Public Utilities
2024-04-30,2024,4,2024,1998519.8150184539,Public Utilities
2024-05-31,2024,5,2024,2037241.2146558797,Public Utilities
2024-06-30,2024,6,2024,2205571.7758505684,Public Utilities
2024-07-31,2024,7,2025,3203938.932492515,Public Utilities
2024-08-31,2024,8,2025,3060355.840317478,Public Utilities
2024-09-30,2024,9,2025,1986123.7752710986,Public Utilities
2024-10-31,2024,10,2025,1902783.3559588015,Public Utilities
2024-11-30,2024,11,2025,2040155.772672777,Public Utilities
2024-12-31,2024,12,2025,1914981.966985291,Public Utilities
2025-01-31,2025,1,2025,1956247.3285442765,Public Utilities
2025-02-28,2025,2,2025,2032528.3966175066,Public Utilities
2025-03-31,2025,3,2025,1965821.4540169858,Public Utilities
2025-04-30,2025,4,2025,1972568.7304290268,Public Utilities
2025-05-31,2025,5,2025,2216232.023642074,Public Utilities
2025-06-30,2025,6,2025,2499115.901927573,Public Utilities
2013-07-31,2013,7,2014,543777.9027267679,Rentals except car and truck rentals
2013-08-31,2013,8,2014,567135.0744179321,Rentals except car and truck rentals
2013-09-30,2013,9,2014,351004.4585244818,Rentals except car and truck rentals
2013-10-31,2013,10,2014,344718.7155049354,Rentals except car and truck rentals
2013-11-30,2013,11,2014,374769.0729446517,Rentals except car and truck rentals
2013-12-31,2013,12,2014,349729.2374900107,Rentals except car and truck rentals
2014-01-31,2014,1,2014,345721.67214015324,Rentals except car and truck rentals
2014-02-28,2014,2,2014,393476.54841847694,Rentals except car and truck rentals
2014-03-31,2014,3,2014,349738.06242691213,Rentals except car and truck rentals
2014-04-30,2014,4,2014,336528.5157463542,Rentals except car and truck rentals
2014-05-31,2014,5,2014,413754.3847901408,Rentals except car and truck rentals
2014-06-30,2014,6,2014,488559.2074220126,Rentals except car and truck rentals
2014-07-31,2014,7,2015,556433.838570371,Rentals except car and truck rentals
2014-08-31,2014,8,2015,627922.4462475807,Rentals except car and truck rentals
2014-09-30,2014,9,2015,381654.12179098395,Rentals except car and truck rentals
2014-10-31,2014,10,2015,375954.75683255825,Rentals except car and truck rentals
2014-11-30,2014,11,2015,406124.78431958414,Rentals except car and truck rentals
2014-12-31,2014,12,2015,377929.70987029263,Rentals except car and truck rentals
2015-01-31,2015,1,2015,373170.6439886535,Rentals except car and truck rentals
2015-02-28,2015,2,2015,441036.25740234664,Rentals except car and truck rentals
2015-03-31,2015,3,2015,369176.3296901521,Rentals except car and truck rentals
2015-04-30,2015,4,2015,343193.42985274916,Rentals except car and truck rentals
2015-05-31,2015,5,2015,461498.19028361945,Rentals except car and truck rentals
2015-06-30,2015,6,2015,557927.5317174764,Rentals except car and truck rentals
2015-07-31,2015,7,2016,562994.5453683693,Rentals except car and truck rentals
2015-08-31,2015,8,2016,690787.9550799779,Rentals except car and truck rentals
2015-09-30,2015,9,2016,412328.8823260324,Rentals except car and truck rentals
2015-10-31,2015,10,2016,407412.05262298905,Rentals except car and truck rentals
2015-11-30,2015,11,2016,437306.3436999924,Rentals except car and truck rentals
2015-12-31,2015,12,2016,405917.07123636286,Rentals except car and truck rentals
2016-01-31,2016,1,2016,400529.0163660702,Rentals except car and truck rentals
2016-02-29,2016,2,2016,427949.2885243855,Rentals except car and truck rentals
2016-03-31,2016,3,2016,428023.1647434181,Rentals except car and truck rentals
2016-04-30,2016,4,2016,439603.588809735,Rentals except car and truck rentals
2016-05-31,2016,5,2016,454775.84722650755,Rentals except car and truck rentals
2016-06-30,2016,6,2016,503574.42392972263,Rentals except car and truck rentals
2016-07-31,2016,7,2017,729182.7031438303,Rentals except car and truck rentals
2016-08-31,2016,8,2017,704350.264176319,Rentals except car and truck rentals
2016-09-30,2016,9,2017,442923.5692225025,Rentals except car and truck rentals
2016-10-31,2016,10,2017,432734.83555736125,Rentals except car and truck rentals
2016-11-30,2016,11,2017,472478.08952688886,Rentals except car and truck rentals
2016-12-31,2016,12,2017,441312.77315395925,Rentals except car and truck rentals
2017-01-31,2017,1,2017,436031.455628177,Rentals except car and truck rentals
2017-02-28,2017,2,2017,475985.73583320144,Rentals except car and truck rentals
2017-03-31,2017,3,2017,448335.5077639199,Rentals except car and truck rentals
2017-04-30,2017,4,2017,445418.1239232927,Rentals except car and truck rentals
2017-05-31,2017,5,2017,501163.1530897651,Rentals except car and truck rentals
2017-06-30,2017,6,2017,574132.2925992039,Rentals except car and truck rentals
2017-07-31,2017,7,2018,736378.3316141401,Rentals except car and truck rentals
2017-08-31,2017,8,2018,766493.6883392055,Rentals except car and truck rentals
2017-09-30,2017,9,2018,473495.12537850597,Rentals except car and truck rentals
2017-10-31,2017,10,2018,464118.7585623704,Rentals except car and truck rentals
2017-11-30,2017,11,2018,503647.3863008164,Rentals except car and truck rentals
2017-12-31,2017,12,2018,469112.4265538187,Rentals except car and truck rentals
2018-01-31,2018,1,2018,462875.2800579029,Rentals except car and truck rentals
2018-02-28,2018,2,2018,525939.0752448072,Rentals except car and truck rentals
2018-03-31,2018,3,2018,466626.45112742507,Rentals except car and truck rentals
2018-04-30,2018,4,2018,448221.77057685994,Rentals except car and truck rentals
2018-05-31,2018,5,2018,550101.1207528985,Rentals except car and truck rentals
